y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
0,0,53.83480591,1,1,1,0,0,1,0,2.896572242,1,1,0,1,0,0
0,0,34.36652789,0,1,1,0,0,0,0,3.291646728,1,0,0,1,0,0
0,0,74.9454041,0,1,1,0,0,1,0,3.88961282,1,1,0,1,0,0
0,0,27.93362494,0,1,1,0,0,0,0,1.675025376,1,1,0,1,0,0
1,0,23.45130569,1,2,1,40998,1,2,1,4.277372951,1,1,0,1,0,1
0,1,32.3218948,0,1,0,0,0,4,2,3.653193097,1,1,0,1,0,1
0,1,37.59423728,0,5,0,0,0,0,2,3.252565444,0,1,0,1,0,1
0,1,36.10796022,1,5,1,0,0,0,1,3.456009612,1,1,0,1,0,1
2,0,26.8603791,1,2,0,7888,0,0,2,1.702580105,1,1,0,1,0,1
1,3,34.24127466,1,2,1,5823,0,5,3,3.208912576,1,1,0,1,0,1
2,0,40.26451335,0,1,0,969,0,3,0,1.625332258,1,0,0,1,0,1
0,0,18.82662669,1,2,0,0,1,2,0,5.78895037,0,0,0,1,1,1
0,0,11.65471273,1,2,0,0,0,4,0,2.770285195,0,0,0,1,1,1
0,0,39.00565109,0,2,1,0,0,0,0,4.5086077,1,1,0,1,1,1
1,0,47.5200762,1,2,0,3211,0,7,0,4.432046037,0,1,0,1,1,1
1,0,57.41842474,0,1,0,4792,0,8,0,2.57610804,1,1,0,1,1,1
0,0,43.53916937,0,3,0,0,1,4,0,3.357025764,1,0,0,1,1,0
2,0,5,0,1,1,1717,0,0,3,2.234287633,1,1,0,1,1,1
0,0,45.18314039,0,1,0,0,1,0,3,5.724376763,0,0,1,1,1,1
0,1,10.18789257,1,1,0,0,1,1,2,4.868023526,1,0,1,1,1,1
0,0,30.83428114,0,1,0,0,0,0,0,4.966164684,0,1,0,1,1,1
3,0,54.92289802,1,2,0,2225,0,5,0,7.437874789,1,0,0,1,1,1
1,0,68.12849332,1,1,1,16558,1,0,2,5.111321509,1,0,1,1,1,1
0,0,29.58244266,0,2,0,0,1,1,4,2.269822001,0,0,1,1,0,0
0,0,64.19246578,1,2,1,0,0,0,0,2.562005586,1,1,0,1,0,0
0,0,45.86367209,1,1,1,0,0,0,0,2.859835179,1,0,0,1,0,0
0,0,32.87869746,0,2,1,0,0,1,1,2.722231104,1,1,0,1,0,1
0,0,55.54764855,1,1,1,0,0,3,3,2.631503514,1,0,1,1,0,1
3,0,14.17288676,0,1,1,1109,0,5,1,4.24919052,1,1,0,1,0,1
1,0,24.1441524,0,1,0,4447,0,0,2,2.920613996,0,1,0,1,0,1
0,0,35.56885267,0,1,1,0,0,2,3,2.564720789,1,1,0,1,0,1
2,1,35.72564445,0,1,1,11626,0,0,2,3.121249941,1,1,0,1,0,1
1,0,41.834559,1,1,0,8342,0,0,0,2.600567111,1,0,0,1,0,1
0,0,5,1,2,0,0,1,1,1,2.931017082,1,1,0,1,0,1
0,0,28.04707007,0,2,0,0,0,0,0,2.427588658,1,1,0,1,0,1
3,0,42.5072013,1,3,1,8636,0,5,0,2.641168548,1,1,0,1,0,1
1,0,18.28520724,1,1,0,3830,0,8,0,2.687478534,1,0,0,1,0,1
3,0,42.32852235,1,1,0,2499,0,1,0,3.466877827,1,1,0,1,0,1
2,0,68.64474506,1,3,1,1552,0,3,0,3.88057958,1,1,0,1,0,1
4,0,25.6511797,1,1,0,31557,1,5,2,3.577837243,1,1,0,1,0,1
0,0,34.60546346,1,2,1,0,0,0,0,5.112081554,1,1,0,1,0,1
0,0,52.6930681,1,1,1,0,1,0,2,1.75317271,1,0,1,1,0,0
0,0,39.87629529,0,1,0,0,0,0,4,3.915599116,0,0,1,1,0,0
0,0,54.1866676,0,1,1,0,0,0,2,2.637197852,1,1,0,1,0,0
0,0,44.11645204,0,2,1,0,0,0,2,3.61427823,1,0,1,1,0,0
0,0,61.93433833,1,1,1,0,0,0,0,3.697814079,1,1,0,1,0,0
0,0,53.27141794,0,2,1,0,0,2,0,1.530741812,1,1,0,1,0,0
0,0,5,0,1,0,0,0,1,0,1.671550895,0,0,0,1,0,0
0,0,35.59829933,1,2,0,0,0,2,0,6.132201685,1,0,0,1,0,0
0,0,42.5796113,0,1,1,0,0,0,2,1.991607068,1,1,0,1,0,0
0,1,25.91795888,1,1,0,0,1,2,1,1.975134428,1,1,0,1,0,0
0,1,36.86674551,0,3,0,0,0,3,3,2.267946414,0,1,0,1,0,0
1,0,34.08976118,1,2,1,5771,0,5,2,2.503176105,0,0,1,1,0,0
0,0,50.98211599,0,1,1,0,0,2,0,6.035249379,1,1,0,1,0,0
0,0,29.82940192,1,1,1,0,0,2,0,4.055580862,1,1,0,1,0,0
3,2,26.58570245,1,3,0,9267,0,2,2,3.088641888,1,0,1,1,0,1
0,0,52.41849905,0,1,0,0,1,1,0,4.691464524,1,0,0,1,0,1
3,0,35.97232726,1,1,1,2091,0,3,3,3.42554396,1,1,0,1,0,1
4,0,58.21905428,1,2,0,5712,0,3,0,3.825872457,1,1,0,1,0,1
1,0,21.05251008,1,3,0,2357,0,3,0,3.84350548,0,1,0,1,0,1
0,0,21.40698951,0,2,0,0,0,0,0,17.83555057,0,0,0,1,1,1
3,0,60.98095118,0,1,1,9609,0,0,0,12.0314698,1,0,0,1,1,1
0,0,32.95274016,0,1,1,0,0,0,0,6.186228372,1,1,0,1,1,1
3,0,23.98725583,0,1,0,5211,0,3,0,23.50745723,0,0,0,1,1,1
0,0,18.76544034,0,1,0,0,0,0,1,11.49010793,0,1,0,1,1,1
0,0,21.75513252,0,1,1,0,0,0,0,16.48072806,1,0,0,1,1,1
0,0,19.29834845,0,1,0,0,0,2,0,21.16170317,0,1,0,1,1,1
2,0,31.68687053,0,1,0,6276,0,2,0,14.80647068,0,0,0,1,1,1
0,0,33.64514737,0,1,0,0,1,3,0,9.614508269,0,0,0,1,1,1
0,0,39.77095539,0,1,0,0,0,0,0,15.48526596,0,0,0,1,1,1
0,0,36.4485117,0,1,0,0,0,0,0,8.249282708,0,0,0,1,1,1
0,0,54.26110243,0,2,0,0,1,2,0,4.394624614,0,0,0,1,1,1
3,1,53.29659839,0,2,0,1277,0,3,2,19.36183364,0,1,0,1,1,1
0,0,28.36241886,0,1,0,0,0,2,0,19.54148155,0,1,0,1,1,1
2,0,9.753831959,1,1,0,3683,0,4,2,1.289146733,0,1,0,0,0,1
0,2,19.49606134,0,1,0,0,0,6,3,2.076488045,0,0,1,0,0,1
1,0,45.69564481,1,1,0,13182,1,1,3,1.588935661,0,1,0,0,0,1
2,1,38.05341801,0,1,0,3226,0,5,2,0.434429555,0,1,0,0,0,1
0,1,24.00583684,1,1,0,0,0,0,2,1.155933237,0,0,1,0,0,0
0,0,10.13847549,1,1,1,0,0,0,1,1.521580762,1,0,1,0,1,0
0,0,64.36364422,0,1,0,0,0,0,0,3.235397642,0,1,0,0,1,0
0,0,21.0247276,0,2,1,0,0,1,3,0,0,1,0,0,1,1
0,0,50.23806616,0,1,0,0,0,0,2,0,1,1,0,0,1,0
0,0,37.43975781,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,15.96194479,0,2,0,0,1,0,0,0,0,0,0,0,1,0
1,0,31.62548904,1,2,0,5489,0,3,1,0.532232407,0,1,0,0,1,1
0,0,12.7187364,0,1,0,0,0,0,0,5.590141372,0,1,0,0,1,1
0,0,26.30369262,1,2,1,0,1,1,0,0,1,0,0,0,1,1
4,2,7.594671724,1,2,0,28816,1,2,3,0,0,0,1,0,0,0
0,2,47.14334021,1,1,0,0,0,5,2,0.49129151,0,0,1,0,0,1
1,0,48.29833486,0,2,0,23060,1,6,0,0.657602363,0,1,0,0,0,1
1,0,55.55582052,1,4,0,6187,0,2,0,0,0,1,0,0,0,1
0,0,34.39603335,1,1,0,0,0,3,0,0,0,1,0,0,0,1
1,0,58.59305005,0,5,0,33961,1,7,0,0,0,0,0,0,0,0
1,0,5,1,1,0,7071,0,0,0,2.434187031,0,1,0,0,0,1
0,0,28.1686577,0,1,0,0,0,3,0,3.501759375,0,1,0,0,0,1
0,0,17.02889499,0,2,0,0,1,0,0,0,0,0,0,0,1,1
0,0,29.38517651,0,6,0,0,0,0,0,3.285662667,0,0,0,0,1,0
0,2,29.85703505,1,1,0,0,1,0,3,0,0,0,1,0,1,1
0,0,5,0,1,0,0,0,0,0,4.618313132,1,1,0,0,1,1
0,0,36.77494912,0,2,0,0,0,0,1,4.619230849,1,1,0,1,1,1
1,0,36.12635525,0,2,0,2308,0,2,1,13.45197871,1,0,1,1,1,1
3,0,56.38102391,0,1,0,4733,0,2,0,11.41345699,0,1,0,1,1,1
1,0,26.52025887,0,2,0,8424,0,5,0,4.038285331,1,0,0,1,1,1
0,0,37.45442014,0,2,1,0,0,1,0,11.39179161,1,0,0,1,1,1
4,0,41.46735726,0,1,1,7373,0,4,0,5.535167711,1,0,0,1,1,1
1,1,46.32012212,0,2,0,11692,0,1,1,9.08858932,0,0,1,1,1,1
1,0,19.85584281,0,1,0,3842,0,2,0,9.083229453,0,0,0,1,1,1
1,0,59.06347963,0,1,1,1411,0,0,0,11.03353534,1,0,0,1,1,1
0,0,23.88374869,0,1,1,0,0,1,0,5.771187502,1,1,0,1,1,1
0,0,13.5149643,0,2,0,0,0,1,2,9.761003328,0,1,0,1,1,1
2,0,44.16416423,0,1,1,7387,0,4,0,2.386317346,1,1,0,1,1,1
0,0,21.59156846,0,1,0,0,0,0,0,3.11138157,1,1,0,1,1,1
0,0,65.52212885,0,1,1,0,0,4,0,4.477016845,1,0,0,1,1,1
2,0,36.05174446,0,2,1,3863,0,0,0,7.324149313,1,0,0,1,1,1
1,0,20.72717458,0,1,0,4923,0,0,0,8.335292512,0,0,0,1,1,1
2,0,51.79504493,0,1,1,6927,0,0,0,6.302739038,1,0,0,1,1,1
0,0,49.66979077,0,1,0,0,1,0,0,8.152360748,1,0,0,1,1,1
0,0,24.82482174,0,1,1,0,0,0,0,10.70094784,1,1,0,1,1,1
0,0,23.76053764,0,2,1,0,0,0,0,5.448566965,1,0,0,1,1,1
0,0,24.32895815,0,1,1,0,0,0,0,2.295325714,1,1,0,1,0,1
0,0,34.93187499,0,1,0,0,0,3,1,12.06651579,0,1,0,1,1,1
1,0,38.23662707,0,1,0,3622,0,6,2,10.59529271,0,0,1,1,1,1
1,0,39.50316439,0,3,0,15821,0,6,0,10.49479418,0,1,0,1,1,1
0,1,18.66311166,0,1,0,0,0,0,1,9.059643372,1,0,1,1,1,1
0,0,28.76598278,0,2,0,0,0,0,0,10.30733351,0,0,0,1,1,1
0,0,8.394973969,0,2,0,0,0,0,0,14.04692138,0,1,0,1,1,1
0,0,13.30699247,1,3,0,0,0,0,1,10.4560038,0,0,1,1,1,1
0,2,26.4626911,0,2,0,0,0,1,2,6.161613267,0,1,0,1,1,1
1,3,27.44691183,1,3,0,4792,0,3,3,3.931478167,0,1,0,1,1,1
0,0,30.65964199,0,3,0,0,0,0,0,7.962657451,1,1,0,1,1,1
3,0,36.36410282,1,2,1,5303,0,2,0,5.01174093,1,1,0,1,1,1
1,0,33.95706486,1,2,1,10265,0,1,0,6.424646014,1,1,0,1,1,1
4,0,26.27573368,0,1,0,3790,0,3,0,7.935636529,1,1,0,1,1,1
1,0,23.4539642,0,2,0,44932,1,0,0,8.356898392,1,1,0,1,1,1
4,0,24.83537515,1,3,1,7922,0,1,0,11.40921079,1,1,0,1,1,1
1,0,34.33737068,0,2,0,10147,0,4,0,6.166608976,0,1,0,1,1,1
0,0,16.09953519,0,3,0,0,0,0,0,7.828256378,1,1,0,1,1,1
1,0,11.16752729,1,2,0,1037,0,2,0,7.5184227,0,1,0,1,1,1
0,0,27.14243515,0,1,0,0,0,0,0,10.68804046,0,1,0,1,1,1
0,0,46.27688253,1,3,0,0,1,1,0,4.188210333,1,1,0,1,1,1
0,0,21.4833789,0,1,1,0,0,0,0,9.497256018,1,1,0,1,1,1
1,0,32.11388972,0,2,0,21805,1,2,1,5.640460797,0,1,0,1,0,1
3,0,5,0,2,0,3805,0,0,0,4.890103192,1,1,0,1,0,1
0,1,5.820145906,0,2,1,0,1,0,2,5.294962511,1,1,0,1,0,1
0,0,23.10396385,1,2,0,0,0,0,2,5.726684284,1,1,0,1,0,1
2,0,24.05535068,0,1,1,8258,0,0,0,3.609770825,1,0,0,1,0,1
1,0,7.082289567,0,2,1,7905,0,4,3,9.214496227,0,1,0,1,0,1
3,0,23.59414608,1,1,1,6109,0,4,1,2.970675768,1,1,0,1,1,1
3,1,17.84568623,1,1,1,7940,0,4,1,6.946435005,1,1,0,1,1,1
0,0,19.7925216,0,1,1,0,0,1,0,6.951365558,1,1,0,1,1,1
0,0,65.12963975,0,1,0,0,0,3,1,11.40319113,0,0,1,1,1,1
1,2,34.96185073,1,1,0,4332,0,4,3,6.559763933,1,1,0,1,1,1
0,0,16.09821074,0,1,0,0,0,1,0,12.2305717,1,0,0,1,1,1
0,0,46.42003332,0,2,0,0,0,1,0,19.09911325,1,1,0,1,1,1
1,0,22.7629486,0,3,1,8924,0,0,0,6.876976763,1,0,0,1,1,1
0,0,18.6826961,1,1,0,0,0,0,0,12.97981295,0,1,0,1,1,1
0,0,28.6309994,0,2,0,0,0,0,0,18.87783612,1,0,0,1,1,1
0,0,38.59431117,1,4,0,0,0,0,0,8.270916478,0,0,0,1,1,1
0,0,5,1,2,1,0,0,3,0,7.013547922,1,0,0,1,1,1
0,0,10.76327875,0,1,0,0,0,0,0,10.5193524,1,1,0,1,1,1
0,0,20.76102565,0,1,0,0,0,0,0,4.681706072,1,1,0,1,1,1
0,0,16.91889863,1,1,1,0,1,1,0,8.654064811,1,1,0,1,1,1
2,0,45.64470975,1,2,1,4582,0,0,0,8.502406917,1,0,0,1,1,1
0,0,31.22709061,0,2,0,0,0,3,0,13.39590725,0,1,0,1,1,1
0,0,18.53560579,0,3,0,0,0,2,0,3.109343623,1,1,0,1,1,1
0,0,5,0,1,1,0,1,0,0,3.368002623,1,1,0,1,1,1
2,0,42.92238511,0,1,1,9090,0,0,0,9.067174931,1,0,0,1,1,1
0,0,35.93121165,0,1,1,0,0,0,0,10.61079958,1,0,0,1,1,1
0,1,34.46872349,0,1,0,0,0,0,1,15.20598036,0,0,1,1,1,1
1,0,8.62785349,0,2,0,698,0,4,3,21.15745417,1,0,1,1,1,1
1,0,25.49743251,1,4,0,4020,0,2,1,20.09278358,1,1,0,1,1,1
3,0,33.07529916,1,1,1,1953,0,1,0,30.96284084,1,0,0,1,1,1
1,0,34.14400318,0,1,1,6525,0,4,0,11.37805829,1,1,0,1,1,1
0,0,36.9050167,0,1,0,0,0,1,0,22.23790142,0,1,0,1,1,1
1,0,29.87606892,0,2,0,3475,0,1,0,18.55864032,0,0,0,1,1,1
1,0,49.94149058,1,3,0,6399,0,5,2,5.925402765,1,1,0,1,1,1
2,0,37.66009257,0,1,0,4683,0,0,0,17.51723994,0,0,0,1,1,1
2,1,47.30258899,0,1,1,27439,1,3,3,9.145045911,1,1,0,1,1,1
0,0,36.56767908,0,1,0,0,0,0,0,18.58670844,0,0,0,1,1,1
0,0,27.98217539,0,2,0,0,1,0,1,5.601416541,0,1,0,1,1,1
0,0,51.16327169,1,2,0,0,0,0,1,4.687401671,0,0,1,1,1,1
2,0,21.11948038,0,2,0,2987,0,2,0,4.947030919,1,0,0,1,1,1
3,0,18.14368939,1,1,0,4512,0,5,0,5.696910712,1,1,0,1,1,1
2,1,36.13192604,1,3,1,12424,1,8,1,7.123482943,1,0,1,1,1,1
0,0,60.03365655,0,1,1,0,0,2,0,7.190129257,1,1,0,1,1,1
1,0,35.71290332,1,1,0,1294,0,0,0,6.055146511,0,0,0,1,1,1
0,0,24.45160155,0,1,0,0,0,0,0,4.07595277,1,0,0,1,1,1
0,0,57.96155481,1,2,1,0,0,0,1,6.629611604,1,1,0,1,1,1
0,0,38.38825582,0,2,0,0,0,0,0,2.499152842,1,1,0,1,1,1
1,0,45.24256571,1,1,1,6193,0,4,0,5.597701719,1,0,0,1,1,1
4,0,44.1464967,1,2,1,5517,0,3,0,12.27725374,1,0,0,1,1,1
0,0,39.43607854,1,1,1,0,0,0,0,6.292370783,1,0,0,1,1,1
0,0,32.78964522,1,1,0,0,0,0,2,6.010743229,1,0,1,1,1,0
0,0,23.4354125,0,1,0,0,0,0,3,11.80319865,1,1,0,1,1,0
0,2,38.23858504,1,2,0,0,0,2,3,11.64146041,0,1,0,1,1,0
0,0,47.57170452,1,2,0,0,0,1,0,5.606225501,1,0,0,1,1,0
0,0,32.29055503,1,2,1,0,0,0,0,9.518397764,1,0,0,1,1,0
2,0,13.35646092,1,2,0,17831,1,13,0,3.342232171,1,0,0,1,1,0
0,0,15.87729183,1,1,1,0,1,3,0,5.892446229,1,1,0,1,1,0
0,0,65.71812786,1,1,1,0,0,0,1,8.921597748,1,1,0,1,1,1
2,0,26.22416505,0,1,1,4223,0,8,2,9.045602764,1,1,0,1,1,1
0,0,33.08449927,1,1,1,0,0,2,0,6.201033407,1,0,0,1,1,1
2,0,29.86235529,1,1,1,5759,0,2,0,4.629395032,1,0,0,1,1,1
0,0,33.14698381,0,1,1,0,0,1,0,5.782128878,1,1,0,1,1,1
3,1,83.61764316,1,1,1,12751,1,2,2,5.976284945,1,0,1,1,1,1
2,0,5,1,2,1,5756,0,6,0,10.02528214,1,1,0,1,1,1
0,0,31.58722837,1,1,0,0,0,1,0,5.575993283,0,1,0,1,1,1
0,0,23.68907387,0,2,0,0,0,0,0,6.297537622,0,0,0,1,1,1
0,0,52.14579916,1,3,0,0,0,1,0,11.60401497,0,1,0,1,1,1
2,0,41.58539103,1,1,0,7049,0,7,1,6.650137882,0,1,0,1,1,1
0,0,49.41935115,1,2,0,0,0,2,0,8.649783971,0,1,0,1,1,1
0,0,31.43716133,0,1,0,0,0,0,0,14.81929104,0,1,0,1,1,1
0,0,35.0785142,0,1,0,0,0,0,0,16.30137754,0,1,0,1,1,1
3,0,18.56726017,1,1,0,4575,0,7,1,8.479371968,0,0,1,1,0,1
1,0,5,1,2,0,3296,0,3,0,4.573392634,1,1,0,1,0,1
0,0,5,0,2,0,0,0,0,2,8.005443833,0,0,1,1,0,0
0,0,21.55994918,0,2,1,0,0,2,0,2.865356275,1,0,0,1,0,0
0,0,40.81142296,0,4,1,0,0,0,0,6.929665699,1,1,0,1,0,0
0,0,11.52846842,1,3,0,0,0,0,1,4.412045315,1,0,1,1,0,1
0,0,45.45645387,0,4,1,0,0,0,2,4.468029308,1,1,0,1,0,1
0,0,25.31591245,1,2,0,0,0,1,0,11.51822473,1,1,0,1,0,1
0,0,14.80976136,0,1,1,0,0,2,0,2.262301291,1,1,0,1,0,1
3,0,50.86757757,1,1,1,10930,0,0,0,4.611870768,1,0,0,1,0,1
0,0,48.63154954,1,2,0,0,1,2,0,4.902074714,1,0,0,1,0,1
2,0,5,0,2,1,4263,0,7,0,7.931713533,1,1,0,1,0,1
2,0,23.32426131,0,1,1,3149,0,0,0,5.410820877,1,1,0,1,0,1
0,0,48.15617758,1,1,0,0,0,1,0,6.009115196,1,1,0,1,0,1
0,0,64.59874679,0,1,0,0,0,0,0,5.918801224,1,0,0,1,0,1
0,0,34.8649839,0,1,0,0,1,1,0,8.102158562,0,1,0,1,0,1
0,0,18.75877691,1,2,0,0,0,0,0,7.549945352,0,1,0,1,0,1
0,1,31.96397121,0,1,0,0,0,7,2,9.510210827,0,0,1,1,1,1
3,0,64.46041943,0,3,0,8939,0,4,0,13.63058358,1,0,0,1,1,1
0,0,57.70686247,1,2,0,0,1,0,0,3.59952828,1,0,0,1,1,1
2,0,31.39380612,1,3,0,6657,0,3,0,10.48313548,1,0,0,1,1,1
3,0,22.77577117,0,2,0,8152,0,0,0,8.022727968,0,1,0,1,1,1
0,0,41.19637915,0,3,0,0,0,2,0,9.149443614,0,1,0,1,1,0
0,0,45.53029301,1,2,0,0,0,4,0,5.145746605,0,1,0,1,1,0
0,0,41.70329343,0,1,1,0,1,0,0,6.23464785,1,0,0,1,1,1
0,0,22.93610263,0,1,0,0,0,0,0,6.156945563,0,1,0,1,1,1
1,0,24.71786925,1,1,0,30575,0,6,0,16.06420639,0,1,0,1,1,1
0,0,52.20387684,0,1,1,0,0,1,0,2.512315403,1,1,0,1,0,0
0,0,26.21599517,1,1,1,0,0,0,0,0,1,1,0,1,0,1
1,1,32.52587199,0,1,0,41818,1,3,2,0,1,0,1,1,0,1
0,1,42.60345115,0,2,1,0,0,0,3,0.769577244,1,1,0,1,0,1
0,0,5,0,3,0,0,0,1,0,0,1,1,0,1,0,1
0,0,54.16025402,1,2,1,0,0,1,0,0.771646062,1,1,0,1,0,1
2,0,24.53160491,0,1,1,5660,0,4,0,0.311345458,1,1,0,1,0,1
0,0,40.77903197,0,4,1,0,0,0,0,0,1,0,0,1,0,0
1,0,8.78584924,0,1,0,3846,0,5,4,2.432327912,0,1,0,1,0,1
2,0,22.10652192,0,2,0,10152,0,5,0,0,1,1,0,1,0,1
0,0,25.2830814,0,1,1,0,0,0,0,0.405976607,1,0,0,1,0,1
0,0,37.58289196,0,4,1,0,1,0,4,0,1,1,0,1,0,1
0,0,48.93985404,1,1,1,0,0,4,4,2.439623039,1,1,0,1,0,1
2,0,35.39590717,1,1,1,6570,0,6,2,0.429013655,1,1,0,1,0,1
1,0,43.24727854,0,1,0,5386,0,4,0,0.090737342,1,1,0,1,0,1
0,0,22.89302552,1,1,1,0,0,0,3,0,1,1,0,1,0,1
0,0,21.07036392,0,9,1,0,0,0,2,0,1,1,0,1,0,1
0,0,17.89715916,0,3,1,0,0,0,0,0,1,1,0,1,0,1
0,0,48.52720945,1,1,0,0,0,3,0,0.157287234,1,1,0,1,0,1
0,0,44.33751303,1,1,0,0,0,0,0,0.458326591,0,1,0,1,0,1
0,0,21.20075723,0,2,1,0,0,1,0,0.060076541,1,0,0,1,0,1
3,0,23.18259816,1,1,0,37285,1,4,0,0.665727379,1,1,0,1,0,1
0,0,14.59758745,1,2,1,0,0,0,0,2.33719298,1,0,0,1,1,0
0,0,39.4359604,1,2,1,0,0,0,0,1.742368673,1,1,0,1,1,0
0,0,30.44671189,0,1,1,0,1,0,3,0,1,1,0,1,1,1
0,0,51.11721274,1,1,1,0,0,2,2,9.306698355,1,0,1,1,1,1
0,1,33.41268803,1,2,1,0,0,2,2,0,1,0,1,1,1,1
0,0,29.94850523,1,2,0,0,0,2,0,0,1,1,0,1,1,1
3,0,37.57681443,1,1,1,4824,0,0,0,0.000528593,1,0,0,1,1,1
2,0,46.21850802,1,1,1,1368,0,1,1,2.423428675,1,1,0,1,1,0
0,0,44.42089165,1,3,0,0,0,0,0,1.467655909,1,0,0,1,1,0
2,0,17.72427145,1,7,1,3825,1,1,0,0,1,0,0,1,1,0
0,0,18.64609892,1,2,1,0,0,0,2,0.005023175,1,1,0,1,1,0
0,0,17.19639169,1,1,1,0,1,2,0,0,1,0,0,1,1,0
0,0,44.56548813,1,1,0,0,0,0,0,0,1,1,0,1,1,0
0,0,16.93669712,1,2,0,0,0,5,3,0,0,1,0,1,1,1
1,0,13.32814864,1,1,1,12269,1,0,4,1.003184051,1,1,0,1,1,1
0,0,26.09979155,1,1,1,0,0,3,1,1.211667501,1,0,1,1,1,1
3,0,25.12055144,1,1,1,6070,0,5,3,0,1,1,0,1,1,1
0,0,29.51601085,0,2,1,0,0,0,1,2.112428926,1,0,1,1,1,1
0,0,29.78376177,1,1,0,0,0,3,0,0,1,1,0,1,1,1
2,0,39.96628162,0,3,0,32063,1,4,2,0.302813033,1,0,1,1,1,1
0,0,22.04226929,1,1,0,0,0,0,0,1.450813637,1,1,0,1,1,1
3,1,14.99046957,1,1,0,9245,0,3,4,1.271668812,0,1,0,1,1,1
3,0,16.31277409,1,2,0,29572,1,2,0,0,0,0,0,1,1,1
0,0,16.61566422,1,1,0,0,0,0,2,1.062657664,1,1,0,1,0,0
0,0,38.41276859,1,3,1,0,1,0,0,0,1,0,0,1,0,0
0,0,38.32587979,1,1,1,0,0,0,0,4.217613269,1,1,0,1,0,0
0,0,13.49067069,1,2,0,0,0,7,3,0.346144891,1,0,1,1,0,1
0,0,33.48956381,1,3,1,0,0,3,0,0.015822355,1,1,0,1,0,1
0,3,38.95666178,1,2,0,0,1,0,3,0.315097846,1,1,0,1,0,1
0,0,33.6497562,1,2,0,0,0,3,0,0,1,1,0,1,0,1
0,3,46.6585552,1,4,1,0,0,1,3,0,1,1,0,1,0,1
0,3,27.83119974,0,4,0,0,0,3,3,0,1,1,0,1,0,1
1,1,53.46640068,1,1,0,40958,1,1,2,0.214103307,1,1,0,1,0,1
2,0,24.79164132,0,3,1,27883,0,0,0,0.655417221,1,0,0,1,0,1
1,0,40.49782793,1,3,1,1092,0,2,0,2.880754813,1,0,0,1,0,1
3,0,68.65327121,1,1,1,5032,0,7,0,0,1,1,0,1,0,1
2,0,16.24612102,1,3,0,3029,0,0,0,0,1,1,0,1,0,1
2,0,57.79111333,1,2,0,49641,0,0,0,0.027798983,0,1,0,1,0,1
2,1,28.85954957,0,2,1,8336,1,5,2,0,1,1,0,1,0,1
0,0,23.624566,1,1,1,0,0,3,0,1.592652886,1,1,0,1,0,0
0,0,40.66404873,0,1,0,0,0,0,0,0.62559026,1,0,0,1,0,0
1,0,27.07199484,1,1,0,32562,0,6,1,0,1,1,0,1,0,0
0,1,21.72475318,1,1,0,0,0,0,1,0,1,1,0,1,0,0
0,0,29.87536198,1,1,1,0,0,0,0,0,1,1,0,1,0,0
0,0,33.40822653,1,2,1,0,0,2,0,1.82443937,1,1,0,1,0,0
4,0,39.4786832,1,4,0,5400,0,5,1,1.922249703,0,0,1,1,0,0
2,0,39.11768135,0,1,0,10780,0,1,2,1.188247689,0,1,0,1,0,1
1,0,21.14405316,0,2,0,754,0,0,1,0,1,1,0,1,0,1
3,0,25.23527968,1,2,1,2409,0,3,0,0,1,0,0,1,0,1
2,0,9.124538366,1,2,1,2511,0,2,0,0.624852962,1,0,0,1,0,1
1,0,21.89353823,1,2,1,1091,0,5,1,2.049375069,1,1,0,1,0,1
2,0,45.23233115,0,1,1,46652,1,1,0,0.47164964,1,1,0,1,0,1
0,1,44.32045391,1,2,0,0,1,0,2,2.063733,1,1,0,1,0,1
3,0,32.98266955,1,1,1,4093,0,1,0,0,1,1,0,1,0,1
0,0,58.44603034,0,2,0,0,0,2,0,0,1,1,0,1,0,1
1,0,50.58796351,0,1,0,3062,0,1,0,3.458129227,0,0,0,1,0,1
0,0,10.00883794,0,2,0,0,0,5,2,2.705311982,1,0,1,1,0,1
0,0,45.17736875,0,1,1,0,0,0,0,2.743434217,1,1,0,1,0,1
2,3,30.02936317,1,3,0,4352,0,6,3,1.950224561,0,1,0,1,0,1
0,0,49.23308148,0,1,0,0,0,0,0,5.959754254,1,0,0,1,0,1
0,0,44.7546603,0,1,1,0,0,0,0,0.501492567,1,1,0,1,0,1
1,0,33.49501188,0,1,0,7872,0,5,0,6.622237893,1,1,0,1,0,1
2,0,5,0,3,0,5513,0,1,0,5.032344097,1,1,0,1,0,1
1,0,23.5208664,0,1,0,19899,0,5,0,6.204763373,1,0,0,1,0,1
0,0,47.40538673,0,1,1,0,0,3,0,3.444864804,1,1,0,1,0,1
0,0,41.97136658,1,3,0,0,1,0,0,3.460572395,1,1,0,1,0,1
0,0,58.92449743,0,3,1,0,0,1,0,3.460572395,1,1,0,1,0,1
1,0,42.64587323,0,1,1,3754,0,3,0,6.379901607,1,0,0,1,0,1
1,0,25.36959691,1,2,0,7957,0,3,0,3.084761045,1,1,0,1,0,0
0,0,45.29271791,0,1,1,0,0,0,0,2.766869794,1,1,0,1,0,0
0,0,45.80932711,0,1,0,0,0,0,0,2.738079579,0,0,0,1,0,0
